79,30.1,1593621743
79,30.1,1593621746
79,30.1,1593621750
79,30.1,1593621752
79,30.1,1593621755
79,30.1,1593621758
79,30.1,1593621761
79,30.1,1593621764
79,30.1,1593621767
79,30.1,1593621770
79,30.1,1593621773
79,30.1,1593621776
79,30.1,1593621778
79,30.1,1593621781
79,30.1,1593621784
79,30.1,1593621787
79,30.2,1593621790
79,30.1,1593621793
79,30.1,1593621796
79,30.1,1593621799
79,30.1,1593621802
79,30.2,1593621805
79,30.2,1593621808
79,30.2,1593621811
78,30.2,1593621814
78,30.2,1593621817
78,30.3,1593621820
78,30.3,1593621823
78,30.3,1593621826
78,30.3,1593621829
78,30.3,1593621832
78,30.3,1593621835
78,30.3,1593621838
78,30.3,1593621840
78,30.3,1593621845
78,30.3,1593621848
78,30.3,1593621851
78,30.3,1593621854
78,30.3,1593621857
78,30.3,1593621860
78,30.3,1593621863
78,30.3,1593621865
78,30.3,1593621868
78,30.3,1593621872
78,30.4,1593621874
78,30.4,1593621877
78,30.4,1593621880
78,30.4,1593621883
78,30.4,1593621886
78,30.4,1593621889
78,30.4,1593621892
78,30.4,1593621895
78,30.4,1593621898
78,30.4,1593621900
78,30.5,1593621904
78,30.5,1593621907
78,30.5,1593621910
77,30.5,1593621912
77,30.5,1593621915
77,30.5,1593621918
77,30.5,1593621921
77,30.5,1593621924
78,30.5,1593621927
77,30.5,1593621930
77,30.5,1593621933
77,30.5,1593621936
77,30.5,1593621939
77,30.5,1593621943
78,30.5,1593621946
78,30.5,1593621949
78,30.5,1593621952
77,30.5,1593621955
77,30.5,1593621958
77,30.5,1593621961
77,30.5,1593621964
77,30.5,1593621966
77,30.5,1593621969
77,30.5,1593621972
77,30.5,1593621976
77,30.4,1593621979
77,30.4,1593621982
78,30.4,1593621985
78,30.4,1593621987
77,30.4,1593621990
78,30.4,1593621993
78,30.4,1593621996
77,30.4,1593622000
78,30.4,1593622003
78,30.4,1593622006
78,30.4,1593622009
78,30.4,1593622012
78,30.3,1593622015
78,30.3,1593622019
78,30.3,1593622022
78,30.3,1593622025
78,30.3,1593622028
78,30.3,1593622031
78,30.3,1593622034
78,30.3,1593622038
78,30.3,1593622040
78,30.3,1593622044
78,30.3,1593622047
78,30.3,1593622050
78,30.3,1593622053
78,30.3,1593622057
78,30.3,1593622059
78,30.3,1593622062
78,30.3,1593622065
78,30.3,1593622068
78,30.3,1593622071
78,30.3,1593622074
78,30.3,1593622077
78,30.3,1593622080
78,30.3,1593622083
78,30.3,1593622086
78,30.3,1593622089
78,30.3,1593622092
78,30.3,1593622095
78,30.3,1593622098
78,30.3,1593622101
78,30.3,1593622104
78,30.3,1593622107
78,30.3,1593622110
78,30.3,1593622113
78,30.3,1593622115
78,30.3,1593622118
78,30.3,1593622121
78,30.3,1593622124
78,30.3,1593622128
78,30.3,1593622130
78,30.3,1593622133
78,30.3,1593622136
78,30.3,1593622139
78,30.3,1593622142
78,30.3,1593622146
78,30.3,1593622149
78,30.3,1593622152
78,30.3,1593622154
78,30.3,1593622157
78,30.3,1593622160
78,30.3,1593622163
78,30.3,1593622166
78,30.3,1593622169
78,30.3,1593622172
78,30.3,1593622175
78,30.3,1593622179
78,30.3,1593622181
78,30.3,1593622184
78,30.3,1593622187
78,30.3,1593622190
78,30.2,1593622193
78,30.3,1593622196
78,30.3,1593622199
78,30.3,1593622202
78,30.3,1593622204
78,30.3,1593622208
78,30.3,1593622211
78,30.3,1593622214
78,30.3,1593622217
78,30.3,1593622219
78,30.3,1593622222
78,30.2,1593622225
78,30.3,1593622228
78,30.3,1593622231
78,30.3,1593622234
78,30.3,1593622236
78,30.3,1593622239
78,30.3,1593622243
78,30.2,1593622246
78,30.3,1593622249
78,30.3,1593622252
78,30.3,1593622254
78,30.2,1593622257
78,30.2,1593622260
78,30.3,1593622263
78,30.3,1593622266
78,30.2,1593622269
78,30.2,1593622272
78,30.2,1593622275
78,30.3,1593622278
78,30.2,1593622281
78,30.2,1593622284
78,30.3,1593622287
78,30.2,1593622290
78,30.2,1593622293
78,30.2,1593622296
78,30.3,1593622299
78,30.3,1593622302
78,30.2,1593622304
78,30.3,1593622307
78,30.2,1593622310
78,30.3,1593622313
78,30.3,1593622316
78,30.3,1593622319
78,30.3,1593622322
78,30.2,1593622325
78,30.2,1593622328
78,30.2,1593622330
78,30.2,1593622333
78,30.2,1593622337
78,30.3,1593622341
78,30.2,1593622344
78,30.2,1593622346
78,30.3,1593622349
78,30.2,1593622352
78,30.2,1593622355
78,30.2,1593622358
78,30.2,1593622360
78,30.2,1593622363
78,30.3,1593622366
78,30.2,1593622369
78,30.3,1593622372
78,30.2,1593622375
78,30.2,1593622378
78,30.2,1593622380
78,30.2,1593622384
78,30.2,1593622387
78,30.2,1593622390
78,30.2,1593622392
78,30.2,1593622395
78,30.3,1593622398
78,30.2,1593622401
78,30.2,1593622404
78,30.2,1593622407
78,30.2,1593622410
78,30.2,1593622413
78,30.2,1593622416
78,30.2,1593622419
78,30.2,1593622421
78,30.2,1593622424
78,30.2,1593622428
78,30.2,1593622431
78,30.2,1593622434
78,30.2,1593622437
78,30.2,1593622441
78,30.2,1593622444
78,30.2,1593622447
78,30.2,1593622449
78,30.2,1593622452
78,30.2,1593622455
78,30.2,1593622458
78,30.2,1593622461
78,30.2,1593622464
78,30.2,1593622467
78,30.2,1593622470
78,30.2,1593622473
78,30.2,1593622476
78,30.2,1593622479
78,30.2,1593622482
78,30.2,1593622484
78,30.2,1593622487
78,30.2,1593622490
78,30.2,1593622493
78,30.2,1593622496
78,30.2,1593622499
78,30.2,1593622502
78,30.2,1593622505
78,30.2,1593622508
78,30.2,1593622511
78,30.2,1593622514
78,30.2,1593622517
78,30.2,1593622520
78,30.2,1593622523
78,30.2,1593622526
78,30.2,1593622529
78,30.2,1593622531
78,30.2,1593622534
78,30.2,1593622538
78,30.2,1593622541
78,30.2,1593622544
78,30.2,1593622547
78,30.2,1593622549
78,30.2,1593622552
78,30.2,1593622555
78,30.2,1593622558
78,30.2,1593622561
78,30.2,1593622564
78,30.2,1593622567
78,30.2,1593622570
78,30.2,1593622573
78,30.2,1593622576
78,30.2,1593622579
78,30.2,1593622581
78,30.2,1593622584
78,30.2,1593622587
78,30.2,1593622590
78,30.2,1593622593
78,30.2,1593622596
78,30.2,1593622599
78,30.2,1593622602
78,30.2,1593622605
78,30.2,1593622608
78,30.2,1593622611
78,30.2,1593622614
78,30.2,1593622617
78,30.2,1593622620
78,30.2,1593622623
78,30.2,1593622626
78,30.2,1593622628
78,30.2,1593622631
78,30.2,1593622635
78,30.2,1593622639
78,30.2,1593622642
78,30.2,1593622644
78,30.2,1593622647
78,30.2,1593622650
78,30.2,1593622653
78,30.2,1593622656
78,30.2,1593622659
78,30.2,1593622662
78,30.2,1593622665
78,30.2,1593622667
78,30.2,1593622670
78,30.2,1593622673
78,30.2,1593622676
78,30.2,1593622679
78,30.2,1593622682
78,30.2,1593622685
78,30.2,1593622688
78,30.2,1593622691
78,30.2,1593622694
78,30.2,1593622697
78,30.2,1593622699
78,30.2,1593622702
78,30.2,1593622705
78,30.2,1593622708
78,30.2,1593622710
78,30.2,1593622713
78,30.2,1593622716
78,30.2,1593622719
78,30.2,1593622722
78,30.2,1593622725
78,30.2,1593622728
78,30.2,1593622731
78,30.2,1593622735
78,30.2,1593622738
78,30.2,1593622741
78,30.2,1593622744
78,30.2,1593622747
78,30.2,1593622750
78,30.2,1593622753
78,30.2,1593622755
78,30.2,1593622758
78,30.2,1593622761
78,30.2,1593622764
78,30.2,1593622767
78,30.2,1593622770
78,30.2,1593622773
78,30.2,1593622776
78,30.2,1593622779
78,30.2,1593622782
78,30.2,1593622785
78,30.2,1593622788
78,30.2,1593622790
78,30.2,1593622793
78,30.2,1593622796
78,30.2,1593622799
78,30.2,1593622802
78,30.2,1593622805
78,30.2,1593622808
78,30.2,1593622811
78,30.2,1593622814
78,30.2,1593622817
78,30.2,1593622820
78,30.2,1593622823
78,30.2,1593622826
78,30.2,1593622829
78,30.2,1593622833
78,30.1,1593622836
78,30.1,1593622839
78,30.1,1593622842
78,30.1,1593622844
78,30.1,1593622847
78,30.1,1593622850
78,30.1,1593622853
78,30.1,1593622856
78,30.1,1593622859
78,30.1,1593622862
78,30.1,1593622864
78,30.1,1593622867
78,30.1,1593622870
78,30.1,1593622873
78,30.1,1593622876
78,30.1,1593622879
78,30.1,1593622883
78,30.1,1593622886
78,30.1,1593622889
78,30.1,1593622892
78,30.1,1593622895
78,30.1,1593622898
78,30.1,1593622901
78,30.1,1593622904
78,30.1,1593622907
78,30.1,1593622909
78,30.1,1593622912
78,30.1,1593622915
78,30.1,1593622918
78,30.1,1593622921
78,30.1,1593622924
78,30.1,1593622927
78,30.1,1593622931
78,30.1,1593622934
78,30.1,1593622936
78,30.1,1593622939
78,30.1,1593622942
78,30.1,1593622945
78,30.1,1593622948
78,30.1,1593622951
78,30.1,1593622954
78,30.1,1593622957
78,30.1,1593622960
78,30.1,1593622963
78,30.1,1593622965
78,30.1,1593622970
78,30.1,1593622972
78,30.1,1593622975
78,30.1,1593622978
78,30.1,1593622981
78,30.1,1593622984
78,30.1,1593622987
78,30.1,1593622989
78,30.1,1593622992
78,30.1,1593622995
78,30.1,1593622998
78,30.1,1593623001
78,30.1,1593623003
78,30.1,1593623006
78,30.1,1593623010
78,30.1,1593623013
78,30.1,1593623016
78,30.1,1593623019
78,30.1,1593623022
78,30.1,1593623025
78,30.1,1593623028
78,30.1,1593623031
78,30.1,1593623034
78,30.1,1593623037
78,30.1,1593623040
78,30.1,1593623043
78,30.1,1593623046
78,30.1,1593623049
78,30.1,1593623052
78,30.1,1593623055
78,30.1,1593623057
78,30.1,1593623060
78,30.1,1593623063
78,30.1,1593623066
78,30.1,1593623069
78,30.1,1593623072
78,30.1,1593623075
78,30.1,1593623078
78,30.1,1593623081
78,30.1,1593623084
78,30.1,1593623087
78,30.1,1593623090
78,30.1,1593623093
78,30.1,1593623096
78,30.1,1593623100
78,30.1,1593623102
78,30.1,1593623105
78,30.1,1593623108
78,30.1,1593623111
78,30.1,1593623114
78,30.1,1593623117
78,30.1,1593623120
78,30.1,1593623123
78,30.1,1593623126
78,30.1,1593623130
78,30.1,1593623132
78,30.1,1593623135
78,30.1,1593623138
78,30.1,1593623141
78,30.1,1593623144
78,30.1,1593623147
78,30.1,1593623150
78,30.1,1593623153
78,30.1,1593623156
78,30.1,1593623159
78,30.1,1593623161
78,30.1,1593623164
78,30.1,1593623167
78,30.1,1593623170
78,30.1,1593623173
78,30.1,1593623176
78,30.1,1593623179
78,30.1,1593623182
78,30.1,1593623185
78,30.1,1593623188
78,30.1,1593623191
78,30.1,1593623194
78,30.1,1593623197
78,30.1,1593623200
78,30.1,1593623203
78,30.1,1593623205
78,30.1,1593623208
78,30.1,1593623211
78,30.1,1593623214
78,30.1,1593623217
78,30.1,1593623220
78,30.1,1593623223
78,30.1,1593623227
78,30.1,1593623230
78,30.1,1593623233
78,30.1,1593623236
78,30.1,1593623239
78,30.1,1593623242
78,30.1,1593623245
78,30.1,1593623248
78,30.1,1593623251
78,30.1,1593623253
78,30.1,1593623256
78,30.1,1593623259
78,30.1,1593623262
78,30.1,1593623265
78,30.1,1593623268
78,30.1,1593623271
78,30.1,1593623274
78,30.1,1593623277
78,30.1,1593623280
78,30.1,1593623282
78,30,1593623285
78,30,1593623288
78,30,1593623291
78,30,1593623294
78,30,1593623297
78,30,1593623300
78,30,1593623303
78,30,1593623306
78,30,1593623309
78,30,1593623312
79,30,1593623315
79,30,1593623317
79,30,1593623320
79,30,1593623323
79,30,1593623327
79,30,1593623330
79,30,1593623333
79,30,1593623336
79,30,1593623338
79,30,1593623341
79,30,1593623344
79,30,1593623347
79,30,1593623350
79,30,1593623354
79,30,1593623357
79,30,1593623360
79,30,1593623362
79,30,1593623365
79,30,1593623368
79,30,1593623371
79,30,1593623374
79,30,1593623377
79,30,1593623380
79,30,1593623383
79,30,1593623386
79,30,1593623388
79,30,1593623391
79,30,1593623394
79,30,1593623397
79,30,1593623399
79,30,1593623402
79,30,1593623405
79,30,1593623408
79,30,1593623411
79,30,1593623413
79,30,1593623416
79,30,1593623419
79,30,1593623423
79,30,1593623426
79,30,1593623428
79,30,1593623431
79,30,1593623434
79,30,1593623437
79,30,1593623440
79,30,1593623443
79,30,1593623446
79,30,1593623449
79,30,1593623451
79,30,1593623454
79,30,1593623457
79,30,1593623460
79,30,1593623463
79,30.1,1593623465
79,30.1,1593623468
79,30.1,1593623471
79,30.1,1593623474
79,30.1,1593623476
79,30.1,1593623480
78,30.1,1593623482
78,30.1,1593623485
78,30.1,1593623488
78,30.1,1593623491
78,30.1,1593623493
78,30.1,1593623496
78,30.1,1593623499
78,30.1,1593623502
78,30.1,1593623505
78,30.1,1593623508
78,30.1,1593623511
78,30.1,1593623514
78,30.1,1593623518
78,30.1,1593623520
78,30.1,1593623523
78,30.1,1593623526
78,30.1,1593623529
78,30.1,1593623532
78,30.1,1593623535
78,30.1,1593623538
78,30.1,1593623541
78,30.1,1593623544
78,30.1,1593623546
78,30.1,1593623550
78,30.1,1593623553
78,30.1,1593623556
78,30.1,1593623559
78,30.1,1593623561
78,30.1,1593623564
78,30.1,1593623567
78,30.1,1593623570
78,30.1,1593623573
78,30.1,1593623576
78,30.1,1593623578
78,30.1,1593623581
78,30.1,1593623584
78,30.1,1593623587
78,30.1,1593623589
78,30.1,1593623592
78,30.1,1593623595
78,30.1,1593623598
78,30.1,1593623600
78,30.1,1593623603
78,30.1,1593623606
78,30.1,1593623609
78,30.1,1593623612
78,30.1,1593623616
78,30.1,1593623619
78,30.1,1593623622
78,30.1,1593623625
78,30.1,1593623628
78,30.1,1593623631
78,30.1,1593623634
78,30.1,1593623636
78,30.1,1593623639
78,30.1,1593623642
78,30.1,1593623645
78,30.1,1593623648
78,30.1,1593623651
78,30.1,1593623655
78,30.1,1593623658
78,30.1,1593623661
78,30.1,1593623663
78,30.1,1593623666
78,30.1,1593623669
78,30.1,1593623672
78,30.1,1593623675
78,30.1,1593623678
78,30.1,1593623680
78,30.1,1593623683
78,30.1,1593623686
78,30.1,1593623689
78,30.1,1593623692
78,30.1,1593623695
78,30.1,1593623698
78,30.1,1593623701
78,30.1,1593623703
78,30.1,1593623706
78,30.1,1593623709
78,30.1,1593623713
78,30.1,1593623716
78,30.1,1593623718
78,30.1,1593623721
78,30.1,1593623724
78,30.1,1593623726
78,30.1,1593623729
78,30.1,1593623732
78,30.1,1593623735
78,30.1,1593623737
78,30.1,1593623740
78,30.1,1593623743
78,30.1,1593623746
78,30.1,1593623749
78,30.1,1593623752
78,30.1,1593623755
78,30.1,1593623758
78,30.1,1593623761
78,30.1,1593623764
78,30.1,1593623766
78,30.1,1593623769
78,30.1,1593623772
78,30.1,1593623777
78,30.1,1593623780
78,30.1,1593623783
78,30.1,1593623786
78,30.1,1593623789
78,30.1,1593623792
78,30.1,1593623795
78,30.1,1593623798
78,30.1,1593623801
78,30.1,1593623804
78,30.1,1593623806
78,30.1,1593623810
78,30.1,1593623813
78,30.1,1593623816
78,30.1,1593623818
78,30.1,1593623821
78,30.1,1593623824
78,30.1,1593623827
78,30.1,1593623830
78,30.1,1593623833
78,30.1,1593623835
78,30.1,1593623838
78,30.1,1593623841
78,30.1,1593623844
78,30.1,1593623847
78,30.1,1593623849
78,30.1,1593623852
78,30.1,1593623855
78,30.1,1593623858
78,30.1,1593623861
78,30.1,1593623863
78,30.1,1593623866
78,30.1,1593623869
78,30.1,1593623872
78,30.1,1593623875
78,30.1,1593623878
78,30.1,1593623881
78,30.1,1593623883
78,30.1,1593623886
78,30.1,1593623889
78,30.1,1593623892
78,30.1,1593623895
78,30.1,1593623897
78,30.1,1593623900
78,30.1,1593623903
78,30.1,1593623907
78,30.1,1593623910
78,30.1,1593623913
78,30.1,1593623916
78,30.1,1593623919
78,30.1,1593623922
78,30.1,1593623925
78,30.1,1593623927
78,30.1,1593623930
78,30.1,1593623933
78,30.1,1593623936
78,30.1,1593623939
78,30.1,1593623942
78,30.1,1593623945
78,30.1,1593623948
78,30.1,1593623951
78,30.1,1593623954
78,30.1,1593623956
78,30.1,1593623959
78,30.1,1593623963
78,30.1,1593623965
78,30.1,1593623968
78,30.1,1593623971
78,30.1,1593623974
78,30.1,1593623977
78,30.1,1593623980
78,30.1,1593623983
78,30.1,1593623986
78,30.1,1593623989
78,30.1,1593623991
78,30.1,1593623994
78,30.1,1593623997
78,30.1,1593624000
78,30.1,1593624005
78,30.1,1593624007
78,30.1,1593624010
78,30.1,1593624013
78,30.1,1593624016
78,30.1,1593624018
78,30.1,1593624021
78,30.1,1593624024
78,30.1,1593624027
78,30.1,1593624029
78,30.1,1593624032
78,30.1,1593624035
78,30.1,1593624038
78,30.1,1593624041
78,30.1,1593624044
78,30.1,1593624047
78,30.1,1593624050
78,30.1,1593624053
78,30.1,1593624056
78,30.1,1593624059
78,30.1,1593624061
