78.00,30.10,1593611243999
78.00,30.00,1593611247009
78.00,30.00,1593611250034
78.00,30.00,1593611253082
78.00,30.00,1593611256403
78.00,30.00,1593611259399
78.00,30.00,1593611262514
78.00,30.00,1593611265487
78.00,30.00,1593611268595
78.00,30.00,1593611271650
78.00,30.00,1593611274676
78.00,30.00,1593611277729
78.00,30.00,1593611281306
78.00,30.00,1593611284418
78.00,30.00,1593611287474
78.00,30.00,1593611290537
78.00,30.00,1593611293554
78.00,30.00,1593611296637
78.00,30.00,1593611299801
78.00,30.00,1593611302848
78.00,30.00,1593611306054
78.00,30.00,1593611309221
78.00,30.00,1593611313393
78.00,30.00,1593611316484
78.00,30.00,1593611319439
78.00,30.00,1593611323455
78.00,30.00,1593611326456
78.00,30.00,1593611332239
78.00,30.00,1593611341233
78.00,30.00,1593611344298
78.00,30.00,1593611347188
78.00,30.00,1593611350396
78.00,30.00,1593611353454
78.00,30.00,1593611356445
78.00,30.00,1593611360931
78.00,30.00,1593611363905
78.00,30.00,1593611366867
78.00,30.00,1593611369825
78.00,30.00,1593611372867
78.00,30.00,1593611375809
78.00,30.00,1593611384635
78.00,30.00,1593611387524
78.00,30.00,1593611390451
78.00,30.00,1593611393376
78.00,30.00,1593611396303
78.00,30.10,1593611400016
78.00,30.00,1593611402946
78.00,30.00,1593611405874
78.00,30.10,1593611408773
78.00,30.10,1593611411675
78.00,30.10,1593611414575
78.00,30.10,1593611417482
78.00,30.10,1593611420352
78.00,30.10,1593611423233
78.00,30.10,1593611426124
78.00,30.10,1593611429021
78.00,30.10,1593611437532
78.00,30.10,1593611440994
78.00,30.10,1593611443914
78.00,30.10,1593611446806
78.00,30.10,1593611449817
78.00,30.10,1593611452714
78.00,30.10,1593611455640
78.00,30.10,1593611458636
78.00,30.10,1593611462344
78.00,30.10,1593611465329
78.00,30.10,1593611468467
78.00,30.10,1593611472842
78.00,30.10,1593611476155
78.00,30.10,1593611479119
78.00,30.10,1593611482298
78.00,30.10,1593611485325
78.00,30.10,1593611488538
78.00,30.10,1593611491579
78.00,30.10,1593611495107
78.00,30.10,1593611498237
78.00,30.10,1593611501445
78.00,30.10,1593611504605
78.00,30.10,1593611507649
78.00,30.10,1593611510780
78.00,30.10,1593611514147
78.00,30.10,1593611517524
78.00,30.10,1593611520806
78.00,30.10,1593611523767
78.00,30.10,1593611526935
78.00,30.10,1593611530122
78.00,30.10,1593611533285
78.00,30.10,1593611536475
78.00,30.10,1593611539642
78.00,30.10,1593611542765
78.00,30.10,1593611546096
78.00,30.10,1593611549159
78.00,30.10,1593611553000
78.00,30.10,1593611556446
78.00,30.10,1593611559831
78.00,30.10,1593611563008
78.00,30.10,1593611566041
78.00,30.10,1593611569323
78.00,30.10,1593611572647
78.00,30.10,1593611575898
78.00,30.10,1593611591427
78.00,30.10,1593611594442
78.00,30.10,1593611597482
78.00,30.10,1593611600521
78.00,30.10,1593611603734
78.00,30.10,1593611606928
78.00,30.10,1593611610804
78.00,30.10,1593611614124
78.00,30.10,1593611617357
78.00,30.20,1593611620454
78.00,30.20,1593611623642
78.00,30.20,1593611626679
78.00,30.20,1593611629974
78.00,30.20,1593611633250
78.00,30.20,1593611636407
78.00,30.20,1593611640155
78.00,30.20,1593611643285
78.00,30.20,1593611646236
78.00,30.20,1593611649428
78.00,30.20,1593611652456
77.00,30.20,1593611655656
78.00,30.20,1593611658698
78.00,30.20,1593611661910
78.00,30.20,1593611665554
78.00,30.20,1593611669615
78.00,30.20,1593611672897
78.00,30.20,1593611676144
78.00,30.20,1593611679204
78.00,30.20,1593611682290
78.00,30.20,1593611685334
78.00,30.20,1593611688530
78.00,30.20,1593611692635
78.00,30.20,1593611695998
78.00,30.20,1593611699264
78.00,30.20,1593611703643
78.00,30.20,1593611706847
78.00,30.10,1593611710066
78.00,30.20,1593611713080
78.00,30.10,1593611716529
78.00,30.20,1593611719740
78.00,30.10,1593611722760
78.00,30.20,1593611726013
78.00,30.10,1593611729319
78.00,30.10,1593611732562
78.00,30.20,1593611735745
